system,intent_id,rep,complexity,ue_band,scenario,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
b3,N11,2,complex,500,sinusoidal-autoscale,0.0,0.0,0.0,1,0,0.0,
b3,N11,3,complex,500,sinusoidal-autoscale,0.0,0.0,0.0,1,0,0.0,
b3,N11,4,complex,500,sinusoidal-autoscale,0.0,0.0,0.0,1,0,0.0,
b4,S01,0,simple,50,steady,36.582,0.125,0.6759,0,0,0.0,
b4,S01,1,simple,50,steady,31.279,1.0,0.6819,0,0,0.0,
b4,S01,2,simple,50,steady,28.229,1.0,0.3564,0,0,0.0,
b4,S01,3,simple,50,steady,32.515,1.0,0.7399,0,0,0.0,
b4,S01,4,simple,50,steady,35.452,1.0,0.3564,0,0,0.0,
b4,S02,0,simple,200,steady,35.841,1.0,0.3507,0,0,0.0,
b4,S02,1,simple,200,steady,26.789,1.0,0.7776,0,0,0.0,
b4,S02,2,simple,200,steady,30.788,1.0,0.3911,0,0,0.0,
b4,S02,3,simple,200,steady,25.863,1.0,0.0759,0,0,0.0,
b4,S02,4,simple,200,steady,27.652,1.0,0.3911,0,0,0.0,
b4,S03,0,simple,50,steady,33.466,1.0,0.7776,0,0,0.0,
b4,S03,1,simple,50,steady,34.317,1.0,0.7091,0,0,0.0,
b4,S03,2,simple,50,steady,28.771,0.125,0.3663,0,0,0.0,
b4,S03,3,simple,50,steady,27.934,0.125,0.7344,0,0,0.0,
b4,S03,4,simple,50,steady,31.818,1.0,0.7776,0,0,0.0,
b4,S04,0,simple,50,steady,30.792,1.0,0.3199,0,0,0.0,
b4,S04,1,simple,50,steady,30.42,1.0,0.3199,0,0,0.0,
b4,S04,2,simple,50,steady,28.582,1.0,0.4961,0,0,0.0,
b4,S04,3,simple,50,steady,27.238,1.0,0.3199,0,0,0.0,
b4,S04,4,simple,50,steady,29.938,1.0,0.3199,0,0,0.0,
b4,S05,0,simple,200,steady,28.835,1.0,0.4441,0,0,0.0,
b4,S05,1,simple,200,steady,31.323,1.0,0.7176,0,0,0.0,
b4,S05,2,simple,200,steady,29.292,1.0,0.7781,0,0,0.0,
b4,S05,3,simple,200,steady,29.064,1.0,0.0,0,0,0.0,
